dish_id,dish_name,category,core_ingredients,candidate_id,candidate_name,score_qwen2_5_7b,score_llama3_1_8b,score_gemma2_9b,score_mistral_7b,score_mean,n_models
dish6338,Tôm chiên hoàng bào,mon chien,"Tôm tươi, Khoai tây",ingre00791,bột mì đa dụng,1,1,2,0,1.0,4
dish6338,Tôm chiên hoàng bào,mon chien,"Tôm tươi, Khoai tây",ingre02995,hạt nêm,1,1,2,1,1.25,4
dish6338,Tôm chiên hoàng bào,mon chien,"Tôm tươi, Khoai tây",ingre06823,trứng gà,1,2,2,1,1.5,4
dish2926,Bánh chuối nướng không trứng,mon banh,"Chuối tươi, Sữa hạnh nhân",ingre02067,dầu dừa,2,2,2,1,1.75,4
dish2926,Bánh chuối nướng không trứng,mon banh,"Chuối tươi, Sữa hạnh nhân",ingre05723,siro đường,1,1,2,1,1.25,4
dish2926,Bánh chuối nướng không trứng,mon banh,"Chuối tươi, Sữa hạnh nhân",ingre06592,tinh chất vani,2,1,1,1,1.25,4
dish2926,Bánh chuối nướng không trứng,mon banh,"Chuối tươi, Sữa hạnh nhân",ingre00771,bột mì nguyên cám,1,1,0,1,0.75,4
dish2926,Bánh chuối nướng không trứng,mon banh,"Chuối tươi, Sữa hạnh nhân",ingre00867,bột nở,0,1,1,1,0.75,4
dish2926,Bánh chuối nướng không trứng,mon banh,"Chuối tươi, Sữa hạnh nhân",ingre02965,hạt lanh,1,1,1,1,1.0,4
dish2926,Bánh chuối nướng không trứng,mon banh,"Chuối tươi, Sữa hạnh nhân",ingre03746,muối,1,1,1,1,1.0,4
dish2926,Bánh chuối nướng không trứng,mon banh,"Chuối tươi, Sữa hạnh nhân",ingre05827,sô cô la,1,1,1,1,1.0,4
dish6652,Gà sốt chua ngọt,mon chien,"Phi lê gà, Hành tây",ingre06823,trứng gà,1,1,1,2,1.25,4
dish6652,Gà sốt chua ngọt,mon chien,"Phi lê gà, Hành tây",ingre02124,dầu ăn,1,1,2,1,1.25,4
dish6652,Gà sốt chua ngọt,mon chien,"Phi lê gà, Hành tây",ingre02995,hạt nêm,1,2,2,1,1.5,4
dish6652,Gà sốt chua ngọt,mon chien,"Phi lê gà, Hành tây",ingre06612,tiêu,2,2,1,1,1.5,4
dish6652,Gà sốt chua ngọt,mon chien,"Phi lê gà, Hành tây",ingre02080,dầu hào,2,2,2,1,1.75,4
dish6652,Gà sốt chua ngọt,mon chien,"Phi lê gà, Hành tây",ingre07583,đường,2,2,2,1,1.75,4
dish6652,Gà sốt chua ngọt,mon chien,"Phi lê gà, Hành tây",ingre01354,cà chua,2,2,2,2,2.0,4
dish0158,Cá basa nấu mẻ,mon canh,"Cá basa, Chuối xanh, Mẻ",ingre04329,ngò gai,1,1,1,2,1.25,4
dish0158,Cá basa nấu mẻ,mon canh,"Cá basa, Chuối xanh, Mẻ",ingre00819,bột ngọt,1,1,0,0,0.5,4
dish0158,Cá basa nấu mẻ,mon canh,"Cá basa, Chuối xanh, Mẻ",ingre03746,muối,0,1,1,2,1.0,4
dish0158,Cá basa nấu mẻ,mon canh,"Cá basa, Chuối xanh, Mẻ",ingre04694,nước mắm,1,2,2,2,1.75,4
dish0158,Cá basa nấu mẻ,mon canh,"Cá basa, Chuối xanh, Mẻ",ingre01079,chanh,1,1,1,2,1.25,4
dish0158,Cá basa nấu mẻ,mon canh,"Cá basa, Chuối xanh, Mẻ",ingre07966,ớt,0,1,1,1,0.75,4
dish0158,Cá basa nấu mẻ,mon canh,"Cá basa, Chuối xanh, Mẻ",ingre02768,hành tím,1,1,1,2,1.25,4
dish0158,Cá basa nấu mẻ,mon canh,"Cá basa, Chuối xanh, Mẻ",ingre02995,hạt nêm,0,1,1,1,0.75,4
dish0158,Cá basa nấu mẻ,mon canh,"Cá basa, Chuối xanh, Mẻ",ingre07583,đường,0,1,1,1,0.75,4
dish0158,Cá basa nấu mẻ,mon canh,"Cá basa, Chuối xanh, Mẻ",ingre02124,dầu ăn,0,1,1,2,1.0,4
dish8610,Lưỡi bò hầm tiêu xanh,mon tu bo,"Lưỡi bò, Khoai tây",ingre01419,cà rốt,1,1,1,1,1.0,4
dish8610,Lưỡi bò hầm tiêu xanh,mon tu bo,"Lưỡi bò, Khoai tây",ingre05186,quế,1,1,1,1,1.0,4
dish8610,Lưỡi bò hầm tiêu xanh,mon tu bo,"Lưỡi bò, Khoai tây",ingre02584,hoa hồi,1,2,1,2,1.5,4
dish8610,Lưỡi bò hầm tiêu xanh,mon tu bo,"Lưỡi bò, Khoai tây",ingre02768,hành tím,1,2,2,2,1.75,4
dish8610,Lưỡi bò hầm tiêu xanh,mon tu bo,"Lưỡi bò, Khoai tây",ingre00815,bột ngũ vị hương,1,2,1,2,1.5,4
dish8610,Lưỡi bò hầm tiêu xanh,mon tu bo,"Lưỡi bò, Khoai tây",ingre04133,mắm,1,2,1,2,1.5,4
dish8610,Lưỡi bò hầm tiêu xanh,mon tu bo,"Lưỡi bò, Khoai tây",ingre03746,muối,1,2,2,2,1.75,4
dish8610,Lưỡi bò hầm tiêu xanh,mon tu bo,"Lưỡi bò, Khoai tây",ingre02741,hành tây,1,1,2,2,1.5,4
dish8610,Lưỡi bò hầm tiêu xanh,mon tu bo,"Lưỡi bò, Khoai tây",ingre06612,tiêu,2,2,2,2,2.0,4
dish8610,Lưỡi bò hầm tiêu xanh,mon tu bo,"Lưỡi bò, Khoai tây",ingre06640,tiêu xanh,2,2,2,2,2.0,4
dish1065,Bánh đúc nóng chay,mon banh,Nấm bào ngư băm nhỏ,ingre04955,nấm rơm băm nhỏ,1,1,1,1,1.0,4
dish1065,Bánh đúc nóng chay,mon banh,Nấm bào ngư băm nhỏ,ingre07966,ớt,1,1,1,2,1.25,4
dish1065,Bánh đúc nóng chay,mon banh,Nấm bào ngư băm nhỏ,ingre00668,bột gạo,1,1,2,2,1.5,4
dish1065,Bánh đúc nóng chay,mon banh,Nấm bào ngư băm nhỏ,ingre04976,nấm đùi gà băm nhỏ,0,1,1,1,0.75,4
dish1065,Bánh đúc nóng chay,mon banh,Nấm bào ngư băm nhỏ,ingre02997,hạt nêm chay,2,1,2,1,1.5,4
dish1065,Bánh đúc nóng chay,mon banh,Nấm bào ngư băm nhỏ,ingre02124,dầu ăn,0,1,2,2,1.25,4
dish1065,Bánh đúc nóng chay,mon banh,Nấm bào ngư băm nhỏ,ingre04665,nước lọc,0,1,1,2,1.0,4
dish8171,Gỏi xoài cà rốt chay,mon goi - salad,"Xoài xanh, Hành tây, Nấm bào ngư",ingre07715,đầu hành boa rô,1,2,1,2,1.5,4
dish8171,Gỏi xoài cà rốt chay,mon goi - salad,"Xoài xanh, Hành tây, Nấm bào ngư",ingre01419,cà rốt,1,2,2,2,1.75,4
dish8171,Gỏi xoài cà rốt chay,mon goi - salad,"Xoài xanh, Hành tây, Nấm bào ngư",ingre00136,bánh phồng tôm chay,0,1,1,1,0.75,4
dish8171,Gỏi xoài cà rốt chay,mon goi - salad,"Xoài xanh, Hành tây, Nấm bào ngư",ingre05359,rau răm,2,2,2,2,2.0,4
dish8171,Gỏi xoài cà rốt chay,mon goi - salad,"Xoài xanh, Hành tây, Nấm bào ngư",ingre02124,dầu ăn,0,1,1,2,1.0,4
dish8171,Gỏi xoài cà rốt chay,mon goi - salad,"Xoài xanh, Hành tây, Nấm bào ngư",ingre08088,ớt xay nhuyễn,1,2,1,2,1.5,4
dish8171,Gỏi xoài cà rốt chay,mon goi - salad,"Xoài xanh, Hành tây, Nấm bào ngư",ingre03818,muối/ đường,0,2,2,2,1.5,4
dish8171,Gỏi xoài cà rốt chay,mon goi - salad,"Xoài xanh, Hành tây, Nấm bào ngư",ingre08097,ớt đỏ,1,1,1,1,1.0,4
dish8171,Gỏi xoài cà rốt chay,mon goi - salad,"Xoài xanh, Hành tây, Nấm bào ngư",ingre04790,nước tương,1,1,2,2,1.5,4
dish8171,Gỏi xoài cà rốt chay,mon goi - salad,"Xoài xanh, Hành tây, Nấm bào ngư",ingre04538,nước cốt chanh,2,2,2,2,2.0,4
dish6415,Cà tím cuộn thịt chiên xù,mon chien,"Cà tím, Thịt heo xay, Hành tím",ingre06644,tiêu xay,2,2,2,2,2.0,4
dish6415,Cà tím cuộn thịt chiên xù,mon chien,"Cà tím, Thịt heo xay, Hành tím",ingre02995,hạt nêm,1,1,1,1,1.0,4
dish6415,Cà tím cuộn thịt chiên xù,mon chien,"Cà tím, Thịt heo xay, Hành tím",ingre00564,bột bắp,1,1,2,1,1.25,4
dish6415,Cà tím cuộn thịt chiên xù,mon chien,"Cà tím, Thịt heo xay, Hành tím",ingre02080,dầu hào,1,2,1,2,1.5,4
dish6415,Cà tím cuộn thịt chiên xù,mon chien,"Cà tím, Thịt heo xay, Hành tím",ingre00598,bột chiên giòn,2,2,2,2,2.0,4
dish6415,Cà tím cuộn thịt chiên xù,mon chien,"Cà tím, Thịt heo xay, Hành tím",ingre00609,bột chiên xù,2,2,2,2,2.0,4
dish6415,Cà tím cuộn thịt chiên xù,mon chien,"Cà tím, Thịt heo xay, Hành tím",ingre03746,muối,1,2,2,2,1.75,4
dish9353,Ốc hấp sả,an vat,"Ốc bươu, Ốc đắng",ingre03370,lá chanh,2,2,2,2,2.0,4
dish9353,Ốc hấp sả,an vat,"Ốc bươu, Ốc đắng",ingre07966,ớt,1,1,2,1,1.25,4
dish9353,Ốc hấp sả,an vat,"Ốc bươu, Ốc đắng",ingre04538,nước cốt chanh,1,2,1,2,1.5,4
dish9353,Ốc hấp sả,an vat,"Ốc bươu, Ốc đắng",ingre02485,gừng,1,1,2,2,1.5,4
dish9353,Ốc hấp sả,an vat,"Ốc bươu, Ốc đắng",ingre05900,sả,2,2,2,2,2.0,4
dish9845,Ca cao đá xay,thuc uong,"Kem lỏng, Kem đặc",ingre06144,sữa tươi,1,1,1,1,1.0,4
dish9845,Ca cao đá xay,thuc uong,"Kem lỏng, Kem đặc",ingre05717,siro vani,2,1,1,0,1.0,4
dish9845,Ca cao đá xay,thuc uong,"Kem lỏng, Kem đặc",ingre03307,kẹo cốm,0,1,0,1,0.5,4
dish9845,Ca cao đá xay,thuc uong,"Kem lỏng, Kem đặc",ingre00572,bột ca cao,2,2,2,2,2.0,4
dish9845,Ca cao đá xay,thuc uong,"Kem lỏng, Kem đặc",ingre05711,siro socola,2,2,1,0,1.25,4
dish9845,Ca cao đá xay,thuc uong,"Kem lỏng, Kem đặc",ingre00983,bột vani,2,1,1,1,1.25,4
dish9845,Ca cao đá xay,thuc uong,"Kem lỏng, Kem đặc",ingre07522,đá viên,2,2,2,1,1.75,4
dish7732,Lẩu xương heo (xí quách heo),mon lau,"Huyết heo, Củ cải",ingre03746,muối,1,1,2,2,1.5,4
dish7732,Lẩu xương heo (xí quách heo),mon lau,"Huyết heo, Củ cải",ingre02995,hạt nêm,1,1,2,2,1.5,4
dish7732,Lẩu xương heo (xí quách heo),mon lau,"Huyết heo, Củ cải",ingre05407,rau tần ô,1,1,2,1,1.25,4
dish7732,Lẩu xương heo (xí quách heo),mon lau,"Huyết heo, Củ cải",ingre02741,hành tây,1,1,1,2,1.25,4
dish7732,Lẩu xương heo (xí quách heo),mon lau,"Huyết heo, Củ cải",ingre00819,bột ngọt,1,1,1,1,1.0,4
dish7732,Lẩu xương heo (xí quách heo),mon lau,"Huyết heo, Củ cải",ingre02730,hành phi,1,2,2,1,1.5,4
dish7732,Lẩu xương heo (xí quách heo),mon lau,"Huyết heo, Củ cải",ingre02701,hành lá/ ngò gai,1,2,2,2,1.75,4
dish7732,Lẩu xương heo (xí quách heo),mon lau,"Huyết heo, Củ cải",ingre04927,nấm linh chi trắng,1,1,1,2,1.25,4
dish7732,Lẩu xương heo (xí quách heo),mon lau,"Huyết heo, Củ cải",ingre04924,nấm linh chi nâu,1,1,1,2,1.25,4
dish7732,Lẩu xương heo (xí quách heo),mon lau,"Huyết heo, Củ cải",ingre00483,bắp ngọt,0,1,0,1,0.5,4
dish3453,Mì kim chi chua cay,mon nuoc,"Mì, Kim chi, Thị băm, Tàu hũ",ingre07966,ớt,2,2,2,2,2.0,4
dish3453,Mì kim chi chua cay,mon nuoc,"Mì, Kim chi, Thị băm, Tàu hũ",ingre04966,nấm đông cô,1,1,1,1,1.0,4
dish3453,Mì kim chi chua cay,mon nuoc,"Mì, Kim chi, Thị băm, Tàu hũ",ingre06644,tiêu xay,2,2,1,1,1.5,4
dish3453,Mì kim chi chua cay,mon nuoc,"Mì, Kim chi, Thị băm, Tàu hũ",ingre07036,tương ớt hàn quốc,2,2,2,2,2.0,4
dish3453,Mì kim chi chua cay,mon nuoc,"Mì, Kim chi, Thị băm, Tàu hũ",ingre04264,mực,1,1,0,2,1.0,4
dish3453,Mì kim chi chua cay,mon nuoc,"Mì, Kim chi, Thị băm, Tàu hũ",ingre07583,đường,1,1,1,1,1.0,4
dish3453,Mì kim chi chua cay,mon nuoc,"Mì, Kim chi, Thị băm, Tàu hũ",ingre06801,trứng,1,1,1,1,1.0,4
dish3453,Mì kim chi chua cay,mon nuoc,"Mì, Kim chi, Thị băm, Tàu hũ",ingre06930,tôm,1,1,1,1,1.0,4
dish3453,Mì kim chi chua cay,mon nuoc,"Mì, Kim chi, Thị băm, Tàu hũ",ingre02645,hành boa rô,1,2,1,2,1.5,4
dish3453,Mì kim chi chua cay,mon nuoc,"Mì, Kim chi, Thị băm, Tàu hũ",ingre02995,hạt nêm,1,1,1,2,1.25,4
dish5207,Đậu đũa xào trứng muối,mon xao,Đậu đũa,ingre07063,tỏi,2,2,2,2,2.0,4
dish5207,Đậu đũa xào trứng muối,mon xao,Đậu đũa,ingre02435,gạch tôm xào dầu ăn,1,1,1,1,1.0,4
dish5207,Đậu đũa xào trứng muối,mon xao,Đậu đũa,ingre08050,ớt sa tế,2,1,2,1,1.5,4
dish5207,Đậu đũa xào trứng muối,mon xao,Đậu đũa,ingre02080,dầu hào,2,2,2,2,2.0,4
dish5207,Đậu đũa xào trứng muối,mon xao,Đậu đũa,ingre06849,trứng muối,2,2,2,2,2.0,4
dish5207,Đậu đũa xào trứng muối,mon xao,Đậu đũa,ingre02124,dầu ăn,1,1,2,2,1.5,4
dish5207,Đậu đũa xào trứng muối,mon xao,Đậu đũa,ingre04790,nước tương,1,2,2,2,1.75,4
dish5207,Đậu đũa xào trứng muối,mon xao,Đậu đũa,ingre07685,đường/ tiêu xay,1,1,1,2,1.25,4
dish1617,Bánh cupcake,mon banh,,ingre01945,dầu ăn,1,1,2,1,1.25,4
dish1617,Bánh cupcake,mon banh,,ingre06688,trứng gà,2,1,2,0,1.25,4
dish1617,Bánh cupcake,mon banh,,ingre00983,bột vani,2,2,1,2,1.75,4
dish1617,Bánh cupcake,mon banh,,ingre03746,muối,1,1,1,0,0.75,4
dish1617,Bánh cupcake,mon banh,,ingre00054,bột mì đa dụng,0,1,0,0,0.25,4
dish1617,Bánh cupcake,mon banh,,ingre07505,đường bột,0,1,0,0,0.25,4
dish1617,Bánh cupcake,mon banh,,ingre05800,sữa tươi không đường,0,1,1,1,0.75,4
dish1617,Bánh cupcake,mon banh,,ingre01079,chanh,1,1,1,0,0.75,4
dish1617,Bánh cupcake,mon banh,,ingre00052,bột bắp,0,1,0,1,0.5,4
dish5399,Lươn xào lá lốt,mon xao,Lươn,ingre02124,dầu ăn,2,1,2,2,1.75,4
dish5399,Lươn xào lá lốt,mon xao,Lươn,ingre02817,hành tỏi băm,2,2,2,2,2.0,4
dish5399,Lươn xào lá lốt,mon xao,Lươn,ingre03461,lá lốt,2,2,2,2,2.0,4
dish5399,Lươn xào lá lốt,mon xao,Lươn,ingre05574,rượu trắng,1,1,2,1,1.25,4
dish5399,Lươn xào lá lốt,mon xao,Lươn,ingre04694,nước mắm,2,2,2,2,2.0,4
dish5399,Lươn xào lá lốt,mon xao,Lươn,ingre03821,muối/ đường/ bột ngọt/ tiêu xay,2,1,1,1,1.25,4
dish5399,Lươn xào lá lốt,mon xao,Lươn,ingre02774,hành tím băm,2,1,2,2,1.75,4
dish5399,Lươn xào lá lốt,mon xao,Lươn,ingre00804,bột nghệ,1,1,1,1,1.0,4
dish0046,Cá đuối nấu mẻ,mon canh,"Cá đuối, Bắp chuối, Rau nêm",ingre07583,đường,1,1,1,1,1.0,4
dish0046,Cá đuối nấu mẻ,mon canh,"Cá đuối, Bắp chuối, Rau nêm",ingre02768,hành tím,2,1,1,2,1.5,4
dish0046,Cá đuối nấu mẻ,mon canh,"Cá đuối, Bắp chuối, Rau nêm",ingre01091,chanh tươi,2,2,1,2,1.75,4
dish0046,Cá đuối nấu mẻ,mon canh,"Cá đuối, Bắp chuối, Rau nêm",ingre02370,giấm trắng,1,1,1,2,1.25,4
dish0046,Cá đuối nấu mẻ,mon canh,"Cá đuối, Bắp chuối, Rau nêm",ingre04694,nước mắm,2,2,2,2,2.0,4
dish0046,Cá đuối nấu mẻ,mon canh,"Cá đuối, Bắp chuối, Rau nêm",ingre00819,bột ngọt,1,1,0,1,0.75,4
dish0046,Cá đuối nấu mẻ,mon canh,"Cá đuối, Bắp chuối, Rau nêm",ingre07966,ớt,1,1,1,2,1.25,4
dish0046,Cá đuối nấu mẻ,mon canh,"Cá đuối, Bắp chuối, Rau nêm",ingre03746,muối,1,2,2,2,1.75,4
dish0046,Cá đuối nấu mẻ,mon canh,"Cá đuối, Bắp chuối, Rau nêm",ingre01753,cơm mẻ,2,2,2,2,2.0,4
dish0046,Cá đuối nấu mẻ,mon canh,"Cá đuối, Bắp chuối, Rau nêm",ingre02124,dầu ăn,0,1,1,2,1.0,4
dish8613,Cháo thịt bò khoai tây,mon tu bo,"Gạo, Thịt bò",ingre04790,nước tương,1,1,2,2,1.5,4
dish8613,Cháo thịt bò khoai tây,mon tu bo,"Gạo, Thịt bò",ingre02124,dầu ăn,1,1,1,1,1.0,4
dish8613,Cháo thịt bò khoai tây,mon tu bo,"Gạo, Thịt bò",ingre01419,cà rốt,1,1,1,1,1.0,4
dish8613,Cháo thịt bò khoai tây,mon tu bo,"Gạo, Thịt bò",ingre03222,khoai tây,2,1,1,2,1.5,4
dish8613,Cháo thịt bò khoai tây,mon tu bo,"Gạo, Thịt bò",ingre02768,hành tím,1,1,2,1,1.25,4
dish8613,Cháo thịt bò khoai tây,mon tu bo,"Gạo, Thịt bò",ingre05514,rượi trắng,1,1,0,0,0.5,4
dish8613,Cháo thịt bò khoai tây,mon tu bo,"Gạo, Thịt bò",ingre02995,hạt nêm,1,1,2,1,1.25,4
dish8604,Đuôi bò hầm ngũ vị,mon tu bo,"Đuôi bò, Hành tây, Hành lá",ingre06623,tiêu hột,2,2,2,2,2.0,4
dish8604,Đuôi bò hầm ngũ vị,mon tu bo,"Đuôi bò, Hành tây, Hành lá",ingre03483,lá nguyệt quế,2,1,1,1,1.25,4
dish8604,Đuôi bò hầm ngũ vị,mon tu bo,"Đuôi bò, Hành tây, Hành lá",ingre02516,gừng thái lát,2,2,2,2,2.0,4
dish8604,Đuôi bò hầm ngũ vị,mon tu bo,"Đuôi bò, Hành tây, Hành lá",ingre01106,chao,1,2,2,1,1.5,4
dish8604,Đuôi bò hầm ngũ vị,mon tu bo,"Đuôi bò, Hành tây, Hành lá",ingre05186,quế,2,2,2,1,1.75,4
dish8604,Đuôi bò hầm ngũ vị,mon tu bo,"Đuôi bò, Hành tây, Hành lá",ingre07966,ớt,1,1,1,1,1.0,4
dish8604,Đuôi bò hầm ngũ vị,mon tu bo,"Đuôi bò, Hành tây, Hành lá",ingre07016,tương đậu,1,2,2,2,1.75,4
dish8604,Đuôi bò hầm ngũ vị,mon tu bo,"Đuôi bò, Hành tây, Hành lá",ingre06268,thảo   quả,0,2,2,1,1.25,4
dish8604,Đuôi bò hầm ngũ vị,mon tu bo,"Đuôi bò, Hành tây, Hành lá",ingre07092,tỏi lớn,2,2,2,2,2.0,4
dish8604,Đuôi bò hầm ngũ vị,mon tu bo,"Đuôi bò, Hành tây, Hành lá",ingre04694,nước mắm,1,2,2,2,1.75,4
dish3090,Chè hạt sen thập cẩm,mon che,"Hạt sen tươi, Bắp",ingre06912,táo đỏ khô,1,1,2,1,1.25,4
dish3090,Chè hạt sen thập cẩm,mon che,"Hạt sen tươi, Bắp",ingre07635,đường phèn,1,2,2,2,1.75,4
dish3090,Chè hạt sen thập cẩm,mon che,"Hạt sen tươi, Bắp",ingre02922,hạt chia,1,1,1,1,1.0,4
dish3090,Chè hạt sen thập cẩm,mon che,"Hạt sen tươi, Bắp",ingre00929,bột sắn dây hoặc bột năng,1,1,2,1,1.25,4
dish3090,Chè hạt sen thập cẩm,mon che,"Hạt sen tươi, Bắp",ingre03417,lá dứa,1,2,2,1,1.5,4
dish6012,Củ sen kho hạt sen,mon kho,"Củ sen, Hạt sen",ingre03807,muối/ bột ngọt,1,2,1,1,1.25,4
dish6012,Củ sen kho hạt sen,mon kho,"Củ sen, Hạt sen",ingre02081,dầu hào chay,1,2,1,1,1.25,4
dish6012,Củ sen kho hạt sen,mon kho,"Củ sen, Hạt sen",ingre04672,nước màu,2,1,1,2,1.5,4
dish6012,Củ sen kho hạt sen,mon kho,"Củ sen, Hạt sen",ingre01419,cà rốt,0,1,1,1,0.75,4
dish6012,Củ sen kho hạt sen,mon kho,"Củ sen, Hạt sen",ingre02124,dầu ăn,1,2,1,2,1.5,4
dish6012,Củ sen kho hạt sen,mon kho,"Củ sen, Hạt sen",ingre04790,nước tương,2,2,2,2,2.0,4
dish6012,Củ sen kho hạt sen,mon kho,"Củ sen, Hạt sen",ingre01079,chanh,1,2,1,1,1.25,4
dish9525,Pudding socola bơ đậu phộng,ngay le tet,"Gạo trắng dài, Bơ đậu phộng",ingre07583,đường,1,2,2,2,1.75,4
dish9525,Pudding socola bơ đậu phộng,ngay le tet,"Gạo trắng dài, Bơ đậu phộng",ingre05763,socola đen,2,2,2,2,2.0,4
dish9525,Pudding socola bơ đậu phộng,ngay le tet,"Gạo trắng dài, Bơ đậu phộng",ingre06592,tinh chất vani,1,1,1,1,1.0,4
dish9525,Pudding socola bơ đậu phộng,ngay le tet,"Gạo trắng dài, Bơ đậu phộng",ingre06144,sữa tươi,1,2,1,2,1.5,4
dish9525,Pudding socola bơ đậu phộng,ngay le tet,"Gạo trắng dài, Bơ đậu phộng",ingre06823,trứng gà,1,1,1,1,1.0,4
dish9525,Pudding socola bơ đậu phộng,ngay le tet,"Gạo trắng dài, Bơ đậu phộng",ingre00576,bột cacao,2,2,2,2,2.0,4
dish9525,Pudding socola bơ đậu phộng,ngay le tet,"Gạo trắng dài, Bơ đậu phộng",ingre03746,muối,1,1,1,1,1.0,4
dish9525,Pudding socola bơ đậu phộng,ngay le tet,"Gạo trắng dài, Bơ đậu phộng",ingre07313,whipping cream,1,1,1,2,1.25,4
dish1941,Bánh quy tôm khô,mon banh,Bơ lạt,ingre00879,bột phô mai,0,1,0,2,0.75,4
dish1941,Bánh quy tôm khô,mon banh,Bơ lạt,ingre05487,ruốc khô,2,2,2,1,1.75,4
dish1941,Bánh quy tôm khô,mon banh,Bơ lạt,ingre00782,bột mì số 13,0,1,2,1,1.0,4
dish1941,Bánh quy tôm khô,mon banh,Bơ lạt,ingre07589,đường bột,1,1,2,1,1.25,4
dish1941,Bánh quy tôm khô,mon banh,Bơ lạt,ingre06941,tôm khô,2,2,2,2,2.0,4
dish1941,Bánh quy tôm khô,mon banh,Bơ lạt,ingre03746,muối,1,1,2,1,1.25,4
dish1941,Bánh quy tôm khô,mon banh,Bơ lạt,ingre07977,ớt bột,1,1,1,1,1.0,4
dish1941,Bánh quy tôm khô,mon banh,Bơ lạt,ingre06823,trứng gà,1,1,0,1,0.75,4
dish1941,Bánh quy tôm khô,mon banh,Bơ lạt,ingre02673,hành lá,1,1,1,0,0.75,4
dish6110,Cá chép om dưa,mon kho,"Cá chép, Dưa chua, Đậu hũ chiên",ingre06927,tóp mỡ,1,2,2,2,1.75,4
dish6110,Cá chép om dưa,mon kho,"Cá chép, Dưa chua, Đậu hũ chiên",ingre01079,chanh,1,2,1,2,1.5,4
dish6110,Cá chép om dưa,mon kho,"Cá chép, Dưa chua, Đậu hũ chiên",ingre05420,rau ăn kèm,1,1,1,1,1.0,4
dish6110,Cá chép om dưa,mon kho,"Cá chép, Dưa chua, Đậu hũ chiên",ingre02124,dầu ăn,0,1,2,2,1.25,4
dish6110,Cá chép om dưa,mon kho,"Cá chép, Dưa chua, Đậu hũ chiên",ingre02768,hành tím,1,2,2,2,1.75,4
dish6110,Cá chép om dưa,mon kho,"Cá chép, Dưa chua, Đậu hũ chiên",ingre03815,muối/ tiêu xay,1,2,2,2,1.75,4
dish6110,Cá chép om dưa,mon kho,"Cá chép, Dưa chua, Đậu hũ chiên",ingre01355,cà chua bi,0,1,0,1,0.5,4
dish6110,Cá chép om dưa,mon kho,"Cá chép, Dưa chua, Đậu hũ chiên",ingre04694,nước mắm,1,2,2,2,1.75,4
dish6110,Cá chép om dưa,mon kho,"Cá chép, Dưa chua, Đậu hũ chiên",ingre04538,nước cốt chanh,1,2,1,2,1.5,4
dish10556,Mắm cá lia thia,mon kho - mam,Cá lia thia,ingre07647,đường thốt nốt,2,1,2,2,1.75,4
dish10556,Mắm cá lia thia,mon kho - mam,Cá lia thia,ingre07063,tỏi,2,2,2,2,2.0,4
dish10556,Mắm cá lia thia,mon kho - mam,Cá lia thia,ingre07966,ớt,2,2,2,2,2.0,4
dish10556,Mắm cá lia thia,mon kho - mam,Cá lia thia,ingre02500,gừng cắt nhỏ,2,1,2,2,1.75,4
dish10556,Mắm cá lia thia,mon kho - mam,Cá lia thia,ingre03760,muối hạt,2,2,2,2,2.0,4
dish10556,Mắm cá lia thia,mon kho - mam,Cá lia thia,ingre07619,đường mía,2,1,2,2,1.75,4
dish10556,Mắm cá lia thia,mon kho - mam,Cá lia thia,ingre07112,tỏi và ớt cắt nhỏ,2,2,2,2,2.0,4
dish10556,Mắm cá lia thia,mon kho - mam,Cá lia thia,ingre04490,nước,1,2,2,2,1.75,4
dish10556,Mắm cá lia thia,mon kho - mam,Cá lia thia,ingre02436,gạo,0,1,0,0,0.25,4
dish10556,Mắm cá lia thia,mon kho - mam,Cá lia thia,ingre05574,rượu trắng,2,2,2,1,1.75,4
dish7561,Xôi sầu riêng đậu xanh,mon hap,Sầu riêng,ingre04554,nước cốt dừa,2,2,2,2,2.0,4
dish7561,Xôi sầu riêng đậu xanh,mon hap,Sầu riêng,ingre03417,lá dứa,2,1,2,1,1.5,4
dish7561,Xôi sầu riêng đậu xanh,mon hap,Sầu riêng,ingre04983,nếp,2,2,2,1,1.75,4
dish7561,Xôi sầu riêng đậu xanh,mon hap,Sầu riêng,ingre07680,đường/ muối,2,1,2,2,1.75,4
dish7561,Xôi sầu riêng đậu xanh,mon hap,Sầu riêng,ingre07836,đậu xanh,2,2,2,2,2.0,4
dish3506,Mì Kitsune Udon,mon nuoc,"Mì udon, Đậu hũ chiên, Kombu",ingre03119,katsuobushi,2,2,1,2,1.75,4
dish3506,Mì Kitsune Udon,mon nuoc,"Mì udon, Đậu hũ chiên, Kombu",ingre05545,rượu mirin,2,1,1,2,1.5,4
dish3506,Mì Kitsune Udon,mon nuoc,"Mì udon, Đậu hũ chiên, Kombu",ingre04295,naturo maki,0,1,0,0,0.25,4
dish3506,Mì Kitsune Udon,mon nuoc,"Mì udon, Đậu hũ chiên, Kombu",ingre02673,hành lá,1,2,1,1,1.25,4
dish3506,Mì Kitsune Udon,mon nuoc,"Mì udon, Đậu hũ chiên, Kombu",ingre04790,nước tương,2,2,2,2,2.0,4
dish3506,Mì Kitsune Udon,mon nuoc,"Mì udon, Đậu hũ chiên, Kombu",ingre03769,muối kosher,1,1,1,2,1.25,4
