anchor_dish_id,anchor_dish_name,anchor_category,anchor_ingredients_preview,candidate_dish_id,candidate_dish_name,candidate_category,candidate_ingredients_preview,llm_mean_score,annotator_1,annotator_2,notes
dish8693,Chao thúi - chao chùa,mon chay,"Đậu hũ tươi, Nước cơm, Rượu trắng, Muối, Tiêu",dish4303,Sốt Pesto truyền thống,mon nuong,"Lá húng tây, Hạt thông bóc vỏ, Tỏi, Bột phô mai Parmesan, Nước đá viên",0,0,1,"Không liên quan: thiếu tất cả tín hiệu ontology. | Chia sẻ nguyên liệu chung: tiêu, muối (Jaccard=0.06); Cùng nhóm ontology 'gia vị mặn/umami': muối; Nhóm ontology liên quan (sibling): tiêu (gia vị cay) ↔ bột phô mai parmesan (gia vị cay); Phương pháp khác nhau: Porridge vs Grill"
dish8693,Chao thúi - chao chùa,mon chay,"Đậu hũ tươi, Nước cơm, Rượu trắng, Muối, Tiêu",dish5516,Khoai tây xào cật heo,mon xao,"Khoai tây, Măng tây xanh, Ớt chuông đỏ, Hành tây, Bột năng",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: tiêu, rượu trắng, muối (Jaccard=0.13); Cùng nhóm ontology 'gia vị mặn/umami': muối, rượu trắng; Nhóm ontology liên quan (sibling): nước cơm (gạo/ngũ cốc) ↔ bột năng (gạo/ngũ cốc); Phương pháp khác nhau: Porridge vs StirFry"
dish8693,Chao thúi - chao chùa,mon chay,"Đậu hũ tươi, Nước cơm, Rượu trắng, Muối, Tiêu",dish0592,Canh chả cá nấu mướp,mon canh,"Mướp hương, Chả cá, Hành tăm, Rau bồ ngót, Muối",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: tiêu, muối (Jaccard=0.11); Nhóm ontology liên quan (sibling): muối (gia vị mặn/umami) ↔ hành tăm (gia vị mặn/umami); Phương pháp khác nhau: Porridge vs Boil; Bổ trợ hương vị (NPMI=0.32): tiêu ↔ hạt nêm"
dish8693,Chao thúi - chao chùa,mon chay,"Đậu hũ tươi, Nước cơm, Rượu trắng, Muối, Tiêu",dish5392,Chà bông (ruốc) cá ngừ,mon xao,"Cá ngừ, Nước mắm, Sả, Gừng, Tiêu",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: tiêu, muối (Jaccard=0.06); Cùng nhóm ontology 'gia vị mặn/umami': muối; Nhóm ontology liên quan (sibling): tiêu (gia vị cay) ↔ nước mắm (gia vị cay); Phương pháp khác nhau: Porridge vs StirFry"
dish8693,Chao thúi - chao chùa,mon chay,"Đậu hũ tươi, Nước cơm, Rượu trắng, Muối, Tiêu",dish8710,Đậu hũ chiên xù sốt xí muội,mon chay,"Đậu hủ non, Nấm đùi gà, Hành boa rô, Ớt hiểm, Bột chiên xù",1,0,1,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Cùng nhóm ontology 'gia vị mặn/umami': muối, tiêu; Phương pháp khác nhau: Porridge vs Vegetarian"
dish8693,Chao thúi - chao chùa,mon chay,"Đậu hũ tươi, Nước cơm, Rượu trắng, Muối, Tiêu",dish8716,Khô cá đuối chay,mon chay,"Sườn non chay, Ớt bột, Hạt nêm chay, Muối, Bột ngọt",0.666666667,0,0,Liên quan thấp: chỉ có tín hiệu ontology yếu hoặc gián tiếp. | Chia sẻ nguyên liệu chung: muối; Cùng nhóm ontology 'gia vị mặn/umami': muối; Nhóm ontology liên quan (sibling): tiêu (gia vị cay) ↔ ớt bột (gia vị cay); Phương pháp khác nhau: Porridge vs Vegetarian
dish8693,Chao thúi - chao chùa,mon chay,"Đậu hũ tươi, Nước cơm, Rượu trắng, Muối, Tiêu",dish8696,Sữa chua chay,mon chay,"Sữa đậu nành, Đường, Sữa chua cái",0.666666667,0,0,Liên quan thấp: chỉ có tín hiệu ontology yếu hoặc gián tiếp. | Nhóm ontology liên quan (sibling): muối (gia vị mặn/umami) ↔ đường (gia vị mặn/umami); Phương pháp khác nhau: Porridge vs Vegetarian
dish8693,Chao thúi - chao chùa,mon chay,"Đậu hũ tươi, Nước cơm, Rượu trắng, Muối, Tiêu",dish8707,Cháo bào ngư chay,mon chay,"Nấm bào ngư, Nấm cây, Gạo tẻ, Cà rốt, Bột nêm chay",1,0,0,Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: tiêu; Nhóm ontology liên quan (sibling): muối (gia vị mặn/umami) ↔ tiêu (gia vị mặn/umami); Phương pháp khác nhau: Porridge vs Vegetarian
dish8693,Chao thúi - chao chùa,mon chay,"Đậu hũ tươi, Nước cơm, Rượu trắng, Muối, Tiêu",dish8715,Gà nấu đậu chay,mon chay,"Đùi gà chay, Cà rốt, Nấm rơm, Đậu gà, Nấm đông cô khô",1,1,1,Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Cùng nhóm ontology 'gia vị mặn/umami': muối; Nhóm ontology liên quan (sibling): tiêu (gia vị cay) ↔ dầu ăn (gia vị cay); Phương pháp khác nhau: Porridge vs Vegetarian
dish8693,Chao thúi - chao chùa,mon chay,"Đậu hũ tươi, Nước cơm, Rượu trắng, Muối, Tiêu",dish2366,Pudding trà xanh socola phân tầng,mon banh,"Sữa tươi không đường, Whipping cream, Socola đen, Socola trắng, Gelatin lá",0,0,0,Không liên quan: thiếu tất cả tín hiệu ontology. | Nhóm ontology liên quan (sibling): muối (gia vị mặn/umami) ↔ đường bột (gia vị mặn/umami); Phương pháp khác nhau: Porridge vs Bake
dish8693,Chao thúi - chao chùa,mon chay,"Đậu hũ tươi, Nước cơm, Rượu trắng, Muối, Tiêu",dish2306,Bánh cakepop oreo,mon banh,"Bánh oreo, Cream cheese, Socola trắng, Dầu ăn, Màu thực phẩm màu đỏ",0,0,0,Không liên quan: thiếu tất cả tín hiệu ontology. | Cùng nhóm ontology 'gia vị mặn/umami': muối; Phương pháp khác nhau: Porridge vs Bake
dish8693,Chao thúi - chao chùa,mon chay,"Đậu hũ tươi, Nước cơm, Rượu trắng, Muối, Tiêu",dish5429,Bánh lọt xào,mon xao,"Bánh lọt, Tôm sú, Thịt xá xíu, Đậu Hà Lan, Giá đỗ",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: tiêu, muối; Cùng nhóm ontology 'gia vị mặn/umami': muối, tiêu; Phương pháp khác nhau: Porridge vs StirFry"
dish8693,Chao thúi - chao chùa,mon chay,"Đậu hũ tươi, Nước cơm, Rượu trắng, Muối, Tiêu",dish10671,Cuốn diếp chay - cải bẹ xanh cuộn chay,mon cuon - tron,"Cải bẹ xanh, Đậu hũ trắng, Nấm mèo, Nấm linh chi, Nấm rơm",1,1,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Cùng nhóm ontology 'gia vị mặn/umami': muối, đậu hũ tươi; Nhóm ontology liên quan (sibling): nước cơm (gạo/ngũ cốc) ↔ bún (gạo/ngũ cốc); Phương pháp khác nhau: Porridge vs Roll"
dish8693,Chao thúi - chao chùa,mon chay,"Đậu hũ tươi, Nước cơm, Rượu trắng, Muối, Tiêu",dish4315,Tôm càng xanh nướng phô mai sốt BBQ,mon nuong,"Tôm càng xanh, Phô mai bột, Gừng băm, Tỏi băm, Tương ớt Hàn Quốc",0,0,0,Không liên quan: thiếu tất cả tín hiệu ontology. | Chia sẻ nguyên liệu chung: tiêu (Jaccard=0.06); Cùng nhóm ontology 'gia vị mặn/umami': muối; Nhóm ontology liên quan (sibling): nước cơm (gạo/ngũ cốc) ↔ nước bột năng (gạo/ngũ cốc); Phương pháp khác nhau: Porridge vs Grill
dish10584,Bắp bò ngâm rau tiến vua,mon kho - mam,"Rau tiến vua, Bắp bò, Sả, Gừng, Tỏi",dish8772,Tai heo ngâm sả tắc,an vat,"Tai heo, Sả, Ớt sừng, Ớt chỉ thiên, Tắc",1,2,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: gừng, ớt sừng, ớt chỉ thiên, đường (Jaccard=0.37); Cùng nhóm ontology 'gia vị mặn/umami': nước mắm, gừng; Nhóm ontology liên quan (sibling): muối (gia vị mặn/umami) ↔ giấm (gia vị mặn/umami); Phương pháp khác nhau: Stew vs Snack; Bổ trợ hương vị (NPMI=0.38): ớt sừng ↔ ớt chỉ thiên"
dish10584,Bắp bò ngâm rau tiến vua,mon kho - mam,"Rau tiến vua, Bắp bò, Sả, Gừng, Tỏi",dish7250,Tóp mỡ cháy tỏi nước mắm,mon chien,"Mỡ heo, Ớt sừng, Tỏi, Ớt bột, Tương ớt",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: tỏi, ớt sừng, bột ngọt, đường (Jaccard=0.32); Cùng nhóm ontology 'gia vị mặn/umami': muối; Nhóm ontology liên quan (sibling): nước mắm (gia vị mặn/umami) ↔ tương ớt (gia vị mặn/umami); Phương pháp khác nhau: Stew vs Fry; Bổ trợ hương vị (NPMI=0.38): ớt chỉ thiên ↔ ớt sừng"
dish10584,Bắp bò ngâm rau tiến vua,mon kho - mam,"Rau tiến vua, Bắp bò, Sả, Gừng, Tỏi",dish4500,Càng ghẹ rang me,mon xao,"Càng ghẹ, Nước cốt me, Gừng, Tỏi, Ớt",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: gừng, tỏi, bột ngọt, đường (Jaccard=0.34); Cùng nhóm ontology 'gia vị mặn/umami': nước mắm, sả; Nhóm ontology liên quan (sibling): muối (gia vị mặn/umami) ↔ nước cốt me (gia vị mặn/umami); Phương pháp khác nhau: Stew vs StirFry; Bổ trợ hương vị (NPMI=0.36): tỏi ↔ ớt"
dish10584,Bắp bò ngâm rau tiến vua,mon kho - mam,"Rau tiến vua, Bắp bò, Sả, Gừng, Tỏi",dish8820,Chà bông cá ngừ đại dương,an vat,"Cá ngừ đại dương, Gừng, Sả, Tỏi, Bột ngọt",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: gừng, tỏi, bột ngọt, nước mắm (Jaccard=0.39); Cùng nhóm ontology 'gia vị mặn/umami': muối, nước mắm; Nhóm ontology liên quan (sibling): bắp bò (thịt đỏ) ↔ cá ngừ đại dương (thịt đỏ); Phương pháp khác nhau: Stew vs Snack; Bổ trợ hương vị (NPMI=0.34): gừng ↔ sả"
dish10584,Bắp bò ngâm rau tiến vua,mon kho - mam,"Rau tiến vua, Bắp bò, Sả, Gừng, Tỏi",dish5975,Gân bò kho sả ớt,mon kho,"Gân bò, Tỏi băm, Nước: 300ml, Sả, Gừng",1,0,1,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: sả, gừng, ớt sừng, đường (Jaccard=0.29); Cùng nhóm ontology 'gia vị mặn/umami': muối, nước mắm; Nhóm ontology liên quan (sibling): bắp bò (thịt đỏ) ↔ gân bò (thịt đỏ); Cùng phương pháp chế biến: Stew; Bổ trợ hương vị (NPMI=0.44): bột ngọt ↔ hạt nêm"
dish10584,Bắp bò ngâm rau tiến vua,mon kho - mam,"Rau tiến vua, Bắp bò, Sả, Gừng, Tỏi",dish4600,Nấm rơm xào thịt bò,mon xao,"Nấm rơm, Thịt bò, Tỏi, Nước mắm, Dầu ăn",1,0,1,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: tỏi, bột ngọt, đường, nước mắm (Jaccard=0.20); Cùng nhóm ontology 'gia vị mặn/umami': muối, nước mắm; Nhóm ontology liên quan (sibling): tỏi (gia vị thơm) ↔ nước mắm (gia vị thơm); Phương pháp khác nhau: Stew vs StirFry; Bổ trợ hương vị (NPMI=0.44): bột ngọt ↔ hạt nêm"
dish10584,Bắp bò ngâm rau tiến vua,mon kho - mam,"Rau tiến vua, Bắp bò, Sả, Gừng, Tỏi",dish5306,Thịt trâu xào cần tây,mon xao,"Thịt trâu, Cần tây, Gừng, Tỏi, Ớt sừng",1,0,1,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: gừng, tỏi, ớt sừng, đường (Jaccard=0.22); Cùng nhóm ontology 'gia vị mặn/umami': muối, nước mắm; Nhóm ontology liên quan (sibling): tỏi (gia vị thơm) ↔ nước mắm (gia vị thơm); Phương pháp khác nhau: Stew vs StirFry; Bổ trợ hương vị (NPMI=0.38): ớt chỉ thiên ↔ ớt sừng"
dish10584,Bắp bò ngâm rau tiến vua,mon kho - mam,"Rau tiến vua, Bắp bò, Sả, Gừng, Tỏi",dish8605,Óc bò chưng trứng,mon tu bo,"Óc bò, Trứng gà ta, Ngò, Hành tím, Tỏi",1,0,1,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: gừng, tỏi, bột ngọt, đường (Jaccard=0.20); Cùng nhóm ontology 'gia vị mặn/umami': muối, nước mắm; Nhóm ontology liên quan (sibling): bắp bò (thịt đỏ) ↔ óc bò (thịt đỏ); Phương pháp khác nhau: Stew vs BeefBased; Bổ trợ hương vị (NPMI=0.34): sả ↔ gừng"
dish10584,Bắp bò ngâm rau tiến vua,mon kho - mam,"Rau tiến vua, Bắp bò, Sả, Gừng, Tỏi",dish7842,Lẩu gân bò thuốc bắc,mon lau,"Xương ống bò, Gân bò, Sả, Gừng, Ớt",1,0,2,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: gừng, bột ngọt, đường, nước mắm (Jaccard=0.25); Cùng nhóm ontology 'gia vị mặn/umami': nước mắm, gừng; Nhóm ontology liên quan (sibling): muối (gia vị mặn/umami) ↔ gia vị thuốc bắc (gia vị mặn/umami); Phương pháp khác nhau: Stew vs Hotpot; Bổ trợ hương vị (NPMI=0.61): bắp bò ↔ xương ống bò"
dish10584,Bắp bò ngâm rau tiến vua,mon kho - mam,"Rau tiến vua, Bắp bò, Sả, Gừng, Tỏi",dish4863,Ghẹ xào sa tế,mon xao,"Ghẹ, Hành lá, Sa tế, Nước cốt chanh, Tỏi",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: gừng, tỏi, bột ngọt, đường (Jaccard=0.19); Cùng nhóm ontology 'gia vị mặn/umami': muối, nước mắm; Nhóm ontology liên quan (sibling): bắp bò (thịt đỏ) ↔ ghẹ (thịt đỏ); Phương pháp khác nhau: Stew vs StirFry; Bổ trợ hương vị (NPMI=0.36): tỏi ↔ ớt"
dish10584,Bắp bò ngâm rau tiến vua,mon kho - mam,"Rau tiến vua, Bắp bò, Sả, Gừng, Tỏi",dish10555,Mắm cá chốt trộn đu đủ,mon kho - mam,"Mắm chốt, Đu đủ, Muối hột, Nước, Đường",1,1,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: tỏi, đường (Jaccard=0.08); Nhóm ontology liên quan (sibling): muối (gia vị mặn/umami) ↔ muối hột (gia vị mặn/umami); Cùng phương pháp chế biến: Stew; Bổ trợ hương vị (NPMI=0.36): tỏi ↔ ớt"
dish10584,Bắp bò ngâm rau tiến vua,mon kho - mam,"Rau tiến vua, Bắp bò, Sả, Gừng, Tỏi",dish10558,Mắm cua đồng,mon kho - mam,"Cua đồng, Tỏi, Ớt, Chanh, Muối/ đường",1,0,0,Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: tỏi (Jaccard=0.07); Nhóm ontology liên quan (sibling): muối (gia vị mặn/umami) ↔ tỏi (gia vị mặn/umami); Cùng phương pháp chế biến: Stew; Bổ trợ hương vị (NPMI=0.36): tỏi ↔ ớt
dish10584,Bắp bò ngâm rau tiến vua,mon kho - mam,"Rau tiến vua, Bắp bò, Sả, Gừng, Tỏi",dish10590,Mắm chua cá cơm,mon kho - mam,"Cá cơm, Nước mắm, Đường vàng, Thính gạo, Tỏi",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: tỏi, nước mắm (Jaccard=0.12); Cùng nhóm ontology 'gia vị mặn/umami': muối; Nhóm ontology liên quan (sibling): nước mắm (gia vị mặn/umami) ↔ tỏi (gia vị mặn/umami); Cùng phương pháp chế biến: Stew; Bổ trợ hương vị (NPMI=0.36): tỏi ↔ ớt"
dish10584,Bắp bò ngâm rau tiến vua,mon kho - mam,"Rau tiến vua, Bắp bò, Sả, Gừng, Tỏi",dish10573,Nước mắm tỏi ớt,mon kho - mam,"Ớt sừng không cay, Ớt cay, Đường, Tỏi cô đơn, Nước mắm ngon",0.666666667,0,0,Liên quan thấp: chỉ có tín hiệu ontology yếu hoặc gián tiếp. | Chia sẻ nguyên liệu chung: đường (Jaccard=0.06); Nhóm ontology liên quan (sibling): muối (gia vị mặn/umami) ↔ ớt sừng không cay (gia vị mặn/umami); Cùng phương pháp chế biến: Stew
dish10584,Bắp bò ngâm rau tiến vua,mon kho - mam,"Rau tiến vua, Bắp bò, Sả, Gừng, Tỏi",dish10552,Nước chấm vịt luộc,mon kho - mam,"Gừng tươi, Ớt chín đỏ, Nước lọc, Đường, Giấm",1,0,1,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: đường, nước mắm (Jaccard=0.08); Cùng nhóm ontology 'gia vị mặn/umami': nước mắm, gừng; Nhóm ontology liên quan (sibling): muối (gia vị mặn/umami) ↔ giấm (gia vị mặn/umami); Cùng phương pháp chế biến: Stew; Bổ trợ hương vị (NPMI=0.30): bột ngọt ↔ nước mắm"
dish10584,Bắp bò ngâm rau tiến vua,mon kho - mam,"Rau tiến vua, Bắp bò, Sả, Gừng, Tỏi",dish2436,Bánh phô mai nướng cho Giáng Sinh,mon banh,"Phô mai kem, Heavy Cream, Mứt cherry, Bánh quy Lotus, Kem chua",0.333333333,0,0,Gần như không liên quan: tín hiệu ontology rất yếu. | Nhóm ontology liên quan (sibling): muối (gia vị mặn/umami) ↔ nước cốt chanh (gia vị mặn/umami); Phương pháp khác nhau: Stew vs Bake
dish10584,Bắp bò ngâm rau tiến vua,mon kho - mam,"Rau tiến vua, Bắp bò, Sả, Gừng, Tỏi",dish9578,Sinh tố việt quất sữa,thuc uong,"Việt quất, Sữa tươi có đường, Sữa đặc, Muối, Đá viên",0,0,0,Không liên quan: thiếu tất cả tín hiệu ontology. | Chia sẻ nguyên liệu chung: muối; Cùng nhóm ontology 'gia vị mặn/umami': muối; Nhóm ontology liên quan (sibling): rau tiến vua (rau củ) ↔ việt quất (rau củ); Phương pháp khác nhau: Stew vs Beverage
dish10584,Bắp bò ngâm rau tiến vua,mon kho - mam,"Rau tiến vua, Bắp bò, Sả, Gừng, Tỏi",dish5214,Cải thìa xào thịt bò,mon xao,"Cải thìa, Thịt bò, Hành lá, Hành tím, Tỏi",1,0,2,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: tỏi, bột ngọt, đường, nước mắm (Jaccard=0.13); Cùng nhóm ontology 'gia vị mặn/umami': muối, bắp bò; Nhóm ontology liên quan (sibling): nước mắm (gia vị mặn/umami) ↔ bột nêm (gia vị mặn/umami); Phương pháp khác nhau: Stew vs StirFry; Bổ trợ hương vị (NPMI=0.36): tỏi ↔ ớt"
dish10584,Bắp bò ngâm rau tiến vua,mon kho - mam,"Rau tiến vua, Bắp bò, Sả, Gừng, Tỏi",dish9752,Nước ép cà chua,thuc uong,"Cà chua, Đường, Đá viên, Muối",0.333333333,0,0,"Gần như không liên quan: tín hiệu ontology rất yếu. | Chia sẻ nguyên liệu chung: đường, muối (Jaccard=0.09); Cùng nhóm ontology 'gia vị mặn/umami': muối, rau tiến vua; Nhóm ontology liên quan (sibling): nước mắm (gia vị mặn/umami) ↔ đường (gia vị mặn/umami); Phương pháp khác nhau: Stew vs Beverage"
dish10584,Bắp bò ngâm rau tiến vua,mon kho - mam,"Rau tiến vua, Bắp bò, Sả, Gừng, Tỏi",dish4842,Nấm xào trứng,mon xao,"Nấm hải sản, Trứng gà, Tỏi, Dầu ăn, Muối",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: tỏi, đường, muối, bột ngọt (Jaccard=0.18); Cùng nhóm ontology 'gia vị mặn/umami': muối, nước mắm; Nhóm ontology liên quan (sibling): bắp bò (thịt đỏ) ↔ nấm hải sản (thịt đỏ); Phương pháp khác nhau: Stew vs StirFry; Bổ trợ hương vị (NPMI=0.44): bột ngọt ↔ hạt nêm"
dish10135,Sinh tố tắc (quất),sinh to,"Tắc/ quất chín, Lựu, Chuối chín, Xoài chín, Sữa tươi nguyên kem",dish1997,Bánh quy mứt xoài,mon banh,"Xoài chín, Đường cát, Sữa tươi, Nước cốt chanh, Tinh chất xoài",0.666666667,0,1,"Liên quan thấp: chỉ có tín hiệu ontology yếu hoặc gián tiếp. | Chia sẻ nguyên liệu chung: xoài chín, đường bột (Jaccard=0.14); Cùng nhóm ontology 'trái cây': xoài chín, sữa tươi nguyên kem; Nhóm ontology liên quan (sibling): ớt bột cayenne (gia vị cay) ↔ muối (gia vị cay); Phương pháp khác nhau: Smoothie vs Bake; Bổ trợ hương vị (NPMI=0.58): tắc/ quất chín ↔ xoài chín"
dish10135,Sinh tố tắc (quất),sinh to,"Tắc/ quất chín, Lựu, Chuối chín, Xoài chín, Sữa tươi nguyên kem",dish3031,Bánh crepe xoài,mon banh,"Bột mì, Bột bắp, Trứng gà, Whipping cream, Sữa tươi không đường",1,0,1,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: xoài chín, đường bột (Jaccard=0.08); Cùng nhóm ontology 'trái cây': xoài chín, sữa tươi nguyên kem; Nhóm ontology liên quan (sibling): ớt bột cayenne (gia vị cay) ↔ bơ lạt (gia vị cay); Phương pháp khác nhau: Smoothie vs Bake; Bổ trợ hương vị (NPMI=0.58): tắc/ quất chín ↔ xoài chín"
dish10135,Sinh tố tắc (quất),sinh to,"Tắc/ quất chín, Lựu, Chuối chín, Xoài chín, Sữa tươi nguyên kem",dish1812,Bánh kem chuối,mon banh,"Chuối chín, Bột chuối, Bột mì đa dụng, Bột bắp, Baking powder",1,0,1,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: đường bột, chuối chín (Jaccard=0.12); Cùng nhóm ontology 'trái cây': xoài chín, sữa tươi nguyên kem; Nhóm ontology liên quan (sibling): ớt bột cayenne (gia vị cay) ↔ muối (gia vị cay); Phương pháp khác nhau: Smoothie vs Bake; Bổ trợ hương vị (NPMI=0.61): tắc/ quất chín ↔ chuối chín"
dish10135,Sinh tố tắc (quất),sinh to,"Tắc/ quất chín, Lựu, Chuối chín, Xoài chín, Sữa tươi nguyên kem",dish3597,Kem xoài,mon kem,"Xoài chín, Kem sữa béo, Sữa đặc",0.666666667,1,1,Liên quan thấp: chỉ có tín hiệu ontology yếu hoặc gián tiếp. | Chia sẻ nguyên liệu chung: xoài chín (Jaccard=0.12); Cùng nhóm ontology 'trái cây': xoài chín; Nhóm ontology liên quan (sibling): ớt bột cayenne (gia vị cay) ↔ kem sữa béo (gia vị cay); Phương pháp khác nhau: Smoothie vs FrozenDessert; Bổ trợ hương vị (NPMI=0.58): tắc/ quất chín ↔ xoài chín
dish10135,Sinh tố tắc (quất),sinh to,"Tắc/ quất chín, Lựu, Chuối chín, Xoài chín, Sữa tươi nguyên kem",dish3675,Kem chuối socola,mon kem,"Chuối chín, Bơ đậu phộng, Socola chip",0.666666667,0,1,Liên quan thấp: chỉ có tín hiệu ontology yếu hoặc gián tiếp. | Chia sẻ nguyên liệu chung: chuối chín (Jaccard=0.12); Cùng nhóm ontology 'trái cây': xoài chín; Phương pháp khác nhau: Smoothie vs FrozenDessert; Bổ trợ hương vị (NPMI=0.61): tắc/ quất chín ↔ chuối chín
dish10135,Sinh tố tắc (quất),sinh to,"Tắc/ quất chín, Lựu, Chuối chín, Xoài chín, Sữa tươi nguyên kem",dish2277,Bánh con nhím nướng,mon banh,"Bột mì đa dụng, Đường bột, Trứng gà, Vani, Hạnh nhân",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: đường bột (Jaccard=0.09); Cùng nhóm ontology 'bột': sữa tươi nguyên kem, đường bột; Nhóm ontology liên quan (sibling): ớt bột cayenne (gia vị cay) ↔ vani (gia vị cay); Phương pháp khác nhau: Smoothie vs Bake"
dish10135,Sinh tố tắc (quất),sinh to,"Tắc/ quất chín, Lựu, Chuối chín, Xoài chín, Sữa tươi nguyên kem",dish2936,Bánh Meringue cookie - bánh quy giòn xốp,mon banh,"Trứng gà, Đường bột, Bột vani, Màu thực phẩm, Nước cốt chanh",0.333333333,0,0,Gần như không liên quan: tín hiệu ontology rất yếu. | Chia sẻ nguyên liệu chung: đường bột (Jaccard=0.08); Nhóm ontology liên quan (sibling): ớt bột cayenne (gia vị cay) ↔ nước cốt chanh (gia vị cay); Phương pháp khác nhau: Smoothie vs Bake
dish10135,Sinh tố tắc (quất),sinh to,"Tắc/ quất chín, Lựu, Chuối chín, Xoài chín, Sữa tươi nguyên kem",dish2997,Bánh quy Danisa,mon banh,"Bơ lạt để mềm, Trứng gà, Đường bột, Bột mì, Vani nước",0.333333333,0,0,"Gần như không liên quan: tín hiệu ontology rất yếu. | Chia sẻ nguyên liệu chung: đường bột (Jaccard=0.09); Cùng nhóm ontology 'bột': sữa tươi nguyên kem, đường bột; Nhóm ontology liên quan (sibling): ớt bột cayenne (gia vị cay) ↔ vani nước (gia vị cay); Phương pháp khác nhau: Smoothie vs Bake; Bổ trợ hương vị (NPMI=0.44): đường bột ↔ bơ lạt để mềm"
dish10135,Sinh tố tắc (quất),sinh to,"Tắc/ quất chín, Lựu, Chuối chín, Xoài chín, Sữa tươi nguyên kem",dish1284,Bánh lưỡi mèo,mon banh,"Trứng, Bơ lạt, Muối, Đường bột, Vani",1,0,0,Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: đường bột (Jaccard=0.08); Cùng nhóm ontology 'bột': sữa tươi nguyên kem; Nhóm ontology liên quan (sibling): ớt bột cayenne (gia vị cay) ↔ muối (gia vị cay); Phương pháp khác nhau: Smoothie vs Bake; Bổ trợ hương vị (NPMI=0.44): đường bột ↔ bơ lạt
