query_id,query,query_type,classes_positive,classes_negative,cooking_method,candidate_dish_id,candidate_dish_name,candidate_category,candidate_ingredients_preview,rule_label,annotator_1,annotator_2,notes
q025,thực đơn phô mai mozzarella,single_class,Cheese,,,dish2955,Bingsu xôi xoài,mon banh,"Nếp, Nước cốt dừa, Sữa tươi không đường, Sữa đặc, Xoài",1,0,0,
q025,thực đơn phô mai mozzarella,single_class,Cheese,,,dish4882,Hải sản xào chua ngọt,mon xao,"Mực, Tôm, Ớt chuông, Cà chua, Hành tây",0,0,0,
q025,thực đơn phô mai mozzarella,single_class,Cheese,,,dish2928,Bánh pudding phô mai thanh long,mon banh,"Kem phô mai :, Đường:, Sữa chua:, Bột gelatin:, Sữa tươi:",1,0,1,
q007,làm gì từ hoa quả,single_class,FreshFruit,,,dish7839,Lẩu bò nhúng mẻ,mon lau,"Bún tươi, Thịt bò, Mẻ, Thơm, Hành tây",1,0,1,
q007,làm gì từ hoa quả,single_class,FreshFruit,,,dish6017,Thịt kho trứng cút nước dừa,mon kho,"Thịt ba chỉ, Trứng cút, Dừa xiêm, Hành lá, Gừng",1,0,1,
q007,làm gì từ hoa quả,single_class,FreshFruit,,,dish0639,Canh mồng tơi thịt băm,mon canh,"Mồng tơi, Thịt nạc, Hành tím, Dầu ăn, Nước mắm",0,0,0,
q007,làm gì từ hoa quả,single_class,FreshFruit,,,dish1315,Bánh bò rễ tre bằng bột pha sẵn,mon banh,"Bột bánh bò pha sẵn, Nước cốt dừa, Mè trắng rang, Bột năng, Dầu ăn",0,0,0,
q007,làm gì từ hoa quả,single_class,FreshFruit,,,dish5145,Củ cải xào thịt bò,mon xao,"Củ cải, Thịt bò, Hành lá, Tỏi băm nhỏ, Nước mắm",0,0,1,
q007,làm gì từ hoa quả,single_class,FreshFruit,,,dish2881,Bánh mì bí đỏ,mon banh,"Bí đỏ, Bột làm bánh mì, Men nở, Bơ lạt, Sữa tươi",1,0,1,
q007,làm gì từ hoa quả,single_class,FreshFruit,,,dish8069,Gỏi khế bao tử heo - nộm khế dạ dày lợn,mon goi - salad,"Bao tử heo, Khế, Cà rốt, Hành tây, Gừng",1,1,1,
q007,làm gì từ hoa quả,single_class,FreshFruit,,,dish9566,Nấu xôi gấc bằng nồi cơm điện,ngay le tet,"Gạo nếp, Gấc, Muối, Nước dừa, Trứng gà",0,0,1,
q007,làm gì từ hoa quả,single_class,FreshFruit,,,dish2798,Bánh đậu phộng lá chanh,mon banh,"Bơ lạt, Lá chanh, Đường bột, Lòng trắng trứng gà, Đậu phộng",0,0,1,
q007,làm gì từ hoa quả,single_class,FreshFruit,,,dish8121,Gỏi bắp cải thịt bò,mon goi - salad,"Thịt bò, Bắp cải, Dưa leo, Cà rốt, Xoài",1,0,1,
q023,gợi ý món giò,single_class,CuredMeat,,,dish3300,Nui nấu xương,mon nuoc,"Xương heo, Nui, Cải trắng, Cà rốt, Hành lá",1,0,1,
q023,gợi ý món giò,single_class,CuredMeat,,,dish0904,Bánh bèo bì,mon banh,"Đậu xanh, Nước, Muối, Bì khô, Giấm",1,0,0,
q023,gợi ý món giò,single_class,CuredMeat,,,dish7447,Gà rán bằng nồi chiên không dầu,mon chien,"Cái Đùi à, Bột chiên xù, Bột chiên giòn, Sữa tươi, Trứng gà",0,0,0,
q023,gợi ý món giò,single_class,CuredMeat,,,dish1584,Bánh mì hoa mai,mon banh,"Bột mì số 13, Đường, Muối, Men nở instant, Trứng gà",1,0,0,
q023,gợi ý món giò,single_class,CuredMeat,,,dish7052,Xúc xích chiên xù,mon chien,"Xúc xích, Trứng gà, Bột chiên giòn, Bột chiên xù, Nước lọc",1,0,1,
q023,gợi ý món giò,single_class,CuredMeat,,,dish9437,Mứt gừng dẻo,ngay le tet,"Gừng, Chanh, Thơm, Đu đủ xanh, Đường",0,0,0,
q023,gợi ý món giò,single_class,CuredMeat,,,dish10686,Chả cá cuốn rau răm,mon cuon - tron,"Chả cá, Rau răm, Xoài xanh, Cóc, Tương ớt",0,0,0,
q023,gợi ý món giò,single_class,CuredMeat,,,dish8477,Gà nấu rượu vang,mon tu ga,"Đùi gà, Rượu vang đỏ, Nấm rơm, Cà rốt, Hành tây",1,0,0,
q023,gợi ý món giò,single_class,CuredMeat,,,dish6777,Nấm bào ngư chiên giòn,mon chien,"Nấm bào ngư tươi, Bột chiên giòn",0,0,0,
q023,gợi ý món giò,single_class,CuredMeat,,,dish4068,Bạch tuộc nướng muối ớt,mon nuong,"Bạch tuộc, Muối hột, Ớt, Bột ngọt, Đường",0,0,0,
q047,món nấm đông cô ngon,single_class,Mushroom,,,dish3721,Cá hồi nướng giấy bạc sốt bơ tỏi chanh,mon nuong,"Phi lê cá hồi, Lá thơm tổng hợp, Bơ lạt, Tỏi băm, Dầu hào",0,0,0,
q047,món nấm đông cô ngon,single_class,Mushroom,,,dish4666,Mề gà xào cay,mon xao,"Mề gà, Dầu hào, Sa tế, Dầu điều, Tỏi",0,0,0,
q047,món nấm đông cô ngon,single_class,Mushroom,,,dish4213,Sườn nướng mật ong bằng lò nướng,mon nuong,"Sườn, Mật ong, Tỏi, Hành khô, Hạt nêm/ tiêu xay",0,0,0,
q047,món nấm đông cô ngon,single_class,Mushroom,,,dish3311,Mì udon cà ri nấm,mon nuoc,"Nấm đông cô tươi, Hành tím, Hành lá, Nước tương, Bột cà ri",1,1,1,
q047,món nấm đông cô ngon,single_class,Mushroom,,,dish9514,Cá lóc hấp tương,ngay le tet,"Cá lóc, Thịt ba chỉ, Tương hột, Cà rốt, Hành tây",1,0,0,
q047,món nấm đông cô ngon,single_class,Mushroom,,,dish7769,Lẩu sườn bò,mon lau,"Sườn bò, Hành tây, Sả, Gừng, Cà rốt",1,0,0,
q047,món nấm đông cô ngon,single_class,Mushroom,,,dish1467,Pizza không cần bột nở,mon banh,"Bột mì, Bia, Mực, Chả mực, Tương cà Heinz",0,0,0,
q047,món nấm đông cô ngon,single_class,Mushroom,,,dish9025,Khô gà chay từ nấm bào ngư,an vat,"Nấm bào ngư xám, Lá chanh, Sả bào, Hạt nêm chay, Nước mắm chay",1,1,1,
q047,món nấm đông cô ngon,single_class,Mushroom,,,dish2740,Mì cọng chiên,mon banh,"Bột mì đa dụng, Khoai tây, Hành lá, Đường, Hạt nêm",0,0,0,
q047,món nấm đông cô ngon,single_class,Mushroom,,,dish0783,Canh cải bẹ xanh thịt viên,mon canh,"Cải bẹ xanh, Thịt bằm, Giò sống, Cà rốt, Nấm rơm",1,0,0,
q039,rau thơm chế biến kiểu gì,single_class,Herb,,,dish4942,Lòng gà xào rau cải,mon xao,"Lòng gà, Cải ngọt, Gừng, Hành tím, Dầu hào",0,1,0,
q039,rau thơm chế biến kiểu gì,single_class,Herb,,,dish5096,Thịt vịt xào rau răm,mon xao,"Vịt, Rau răm, Ớt sừng, Tỏi, Hành khô",1,1,1,
q039,rau thơm chế biến kiểu gì,single_class,Herb,,,dish5238,Cá mòi hộp xào bầu,mon xao,"Cá mòi   hộp, Bầu, Hành lá, Ngò rí, Hành tím",1,1,1,
q039,rau thơm chế biến kiểu gì,single_class,Herb,,,dish4135,Cánh gà nướng ngũ vị hương bằng nồi chiên không dầu,mon nuong,"Cánh gà, Tỏi băm, Hành tím băm, Bột gừng, Bột ngũ vị hương",0,0,0,
q039,rau thơm chế biến kiểu gì,single_class,Herb,,,dish4369,Cháo má heo,mon chao,"Đầu heo, Gạo rang, Hành tây, Muối - đường - tiêu xay hành, Rau ngò",1,0,1,
q039,rau thơm chế biến kiểu gì,single_class,Herb,,,dish5631,Cà ri thỏ,mon kho,"Thỏ, Ngũ vị hương, Bột cà ri, Bột ớt, Gừng",0,0,0,
q039,rau thơm chế biến kiểu gì,single_class,Herb,,,dish9730,Sữa đậu xanh bí đỏ,thuc uong,"Bí đỏ, Đậu xanh không vỏ, Sữa đặc, Đường",0,0,0,
q039,rau thơm chế biến kiểu gì,single_class,Herb,,,dish5187,Tim heo xào giá đỗ,mon xao,"Tim heo, Giá đỗ, Hành tím, Hành lá/ ngò rí, Dầu ăn",1,1,1,
q039,rau thơm chế biến kiểu gì,single_class,Herb,,,dish0276,thịt bò hầm bằng nồi áp suất,mon canh,"Thịt bò để hầm, Hành nhỏ băm nhuyễn, Hành tây vừa phải, Khoai tây xắt hạt lựu, Cà rốt nhỏ băm nhuyễn",1,0,0,
q039,rau thơm chế biến kiểu gì,single_class,Herb,,,dish1631,Bánh mì Đan Mạch bơ đường,mon banh,"Bột mì đa dụng, Bơ thực vật, Men nở instant, Sữa tươi không đường, Đường bột",0,0,0,
q017,món miến ngon,single_class,Noodle,,,dish2060,Bánh phô mai chiên,mon banh,"Phô mai Feta, Phô mai Cheddar, Sữa tươi không đường, Bột mì, Bột nở",0,0,0,
q017,món miến ngon,single_class,Noodle,,,dish10610,Mì udon trộn,mon cuon - tron,"Mì udon tươi, Trứng, Rong biển khô, Hành baro, Tương ớt Hàn Quốc",1,1,1,
q017,món miến ngon,single_class,Noodle,,,dish4657,Nui xào hải sản sốt me,mon xao,"Nui ống, Tôm tươi, Mực tươi, Cà rốt, Hành lá",1,1,1,
q017,món miến ngon,single_class,Noodle,,,dish7690,Gà hấp mía,mon hap,"Gà, Mía, Ớt sừng, Muối hột, Đường/ bột ngọt",0,0,0,
q017,món miến ngon,single_class,Noodle,,,dish7061,Cà tím chiên giòn,mon chien,"Cà tím, Hành lá, Trứng gà, Bột chiên giòn, Nước lọc",0,0,0,
q017,món miến ngon,single_class,Noodle,,,dish3370,Nui thịt băm,mon nuoc,"Nui, Thịt băm, Bắp Mỹ, Cà rốt, Bí đỏ",1,1,1,
q017,món miến ngon,single_class,Noodle,,,dish8779,Bánh tráng phơi sương,an vat,"Trứng gà, Tép khô, Hành khô, Muối tôm, Bánh tráng mỏng",1,0,0,
q017,món miến ngon,single_class,Noodle,,,dish8240,Nộm sứa hành tây,mon goi - salad,"Sứa đóng gói, Cà rốt, Dưa leo, Xoài xanh, Hành tây",0,0,0,
q017,món miến ngon,single_class,Noodle,,,dish5375,Mực xào sa tế bông cải,mon xao,"Mực, Bông cải trắng, Bông cải xanh, Sa tế, Tỏi",0,0,0,
q017,món miến ngon,single_class,Noodle,,,dish4521,Mì Udon sốt bơ đậu phộng,mon xao,"Mì Udon, Đậu hũ viên chiên, Bơ đậu phộng, Xì dầu, Dầu mè",1,1,1,
q003,thực đơn gạo,single_class,Grain,,,dish10551,Da trâu muối chua,mon kho - mam,"Da trâu đực, Lá ổi, Muối trắng, Tỏi giã nhuyễn, Ớt tươi giã",0,0,0,
q003,thực đơn gạo,single_class,Grain,,,dish1957,Bánh quy nhân đậu xanh,mon banh,"Bột nếp, Khoai tây, Đậu xanh, Nước cốt dừa, Dừa non bào sợi",1,0,1,
q003,thực đơn gạo,single_class,Grain,,,dish10343,Sữa chua phô mai truyền thống,mon trang mieng,"Phô mai, Sữa chua không đường, Sữa đặc, Sữa tươi không đường, Nước lọc",0,0,0,
q003,thực đơn gạo,single_class,Grain,,,dish4935,Lòng gà xào mướp,mon xao,"Lòng gà, Mướp, Hành lá, Hành tím, Rượu trắng",0,0,0,
q003,thực đơn gạo,single_class,Grain,,,dish1152,Mousse dừa,mon banh,"Bột bắp, Sữa nguyên kem, Nước cốt dừa, Sữa đặc, Tinh chất dừa",1,0,0,
q003,thực đơn gạo,single_class,Grain,,,dish10324,Chè hạt sen long nhãn,mon trang mieng,"Hạt sen khô, Nhãn lồng tươi, Lá dứa, Bột năng, Đường",0,0,1,
q003,thực đơn gạo,single_class,Grain,,,dish1788,Bánh chuối dâu yến mạch bằng nồi chiên không dầu,mon banh,"Chuối chín, Dâu tây, Bột yến mạch, Trứng gà, Sữa chua không đường",1,0,0,
q003,thực đơn gạo,single_class,Grain,,,dish0355,Súp bò viên,mon canh,"Thịt bắp bò, Gân bò, Bò viên, Củ cải trắng, Hành tây",0,0,0,
q003,thực đơn gạo,single_class,Grain,,,dish0696,Canh sườn nấu nấm rau củ,mon canh,"Sườn non, Nấm hương khô, Hành tây, Táo đỏ khô, Củ cải",1,0,0,
q003,thực đơn gạo,single_class,Grain,,,dish7281,Cơm gà đỏ,mon chien,"Gạo, Đùi gà góc tư, Nước cốt dừa, Thịt quả gấc, Nước tương",1,1,1,
q030,hôm nay ăn thịt gì,single_class,Meat,,,dish7769,Lẩu sườn bò,mon lau,"Sườn bò, Hành tây, Sả, Gừng, Cà rốt",1,1,1,
q030,hôm nay ăn thịt gì,single_class,Meat,,,dish7179,Lườn cá thu chiên sốt cà chua,mon chien,"Lườn cá thu, Cà chua, Hành lá, Rau ngò, Tỏi",0,0,0,
q030,hôm nay ăn thịt gì,single_class,Meat,,,dish1779,Bánh nậm không cần lá chuối,mon banh,"Tôm, Thịt heo, Bột gạo, Bột năng, Chanh",1,0,1,
q030,hôm nay ăn thịt gì,single_class,Meat,,,dish7986,Gỏi vịt rau muống,mon goi - salad,"Lườn vịt, Rau muống, Hoa chuối, Hành tây, Cà rốt",1,1,1,
q030,hôm nay ăn thịt gì,single_class,Meat,,,dish3089,Chè khoai dẻo thập cẩm,mon che,"Bí đỏ hồ lô, Khoai lang, Bột năng, Bột nếp, Đậu xanh không vỏ",0,0,0,
q030,hôm nay ăn thịt gì,single_class,Meat,,,dish6032,Tôm rang thịt ba chỉ,mon kho,"Tôm, Thịt ba chỉ, Tỏi, Bột ớt, Dầu ăn",1,1,1,
q030,hôm nay ăn thịt gì,single_class,Meat,,,dish7258,Đậu phụ viên chiên,mon chien,"Đậu phụ non, Cà rốt, Xúc xích, Trứng, Rau ngò",0,0,1,
q030,hôm nay ăn thịt gì,single_class,Meat,,,dish6804,Gà lắc phô mai,mon chien,"Ức gà, Bột custard, Phô mai, Bột tẩm khô chiên giòn, Bột mì",1,1,1,
q030,hôm nay ăn thịt gì,single_class,Meat,,,dish2111,Bánh bò khoai lang,mon banh,"Khoai lang vàng, Bột mì đa dụng, Baking powder, Bột năng, Men instant",0,0,0,
q030,hôm nay ăn thịt gì,single_class,Meat,,,dish6991,Chả trứng mực hấp,mon chien,"Trứng mực, Hành tím, Hành lá, Ớt sừng, Trứng gà",0,0,0,
q035,món ngon từ gia cầm,single_class,Poultry,,,dish6920,Chân gà quái thú,mon chien,"Chân gà, Hành tây, Bột mì, Tỏi băm, Hành tím băm",1,1,1,
q035,món ngon từ gia cầm,single_class,Poultry,,,dish6045,Gà kho nấm,mon kho,"Đùi gà góc tư, Nấm đông cô khô, Nấm đông cô tươi, Bắp non, Cà rốt",1,1,1,
q035,món ngon từ gia cầm,single_class,Poultry,,,dish0020,Gà ác hầm đậu đen,mon canh,"Gà ác, Đậu đen, Nấm hương",0,1,1,
q035,món ngon từ gia cầm,single_class,Poultry,,,dish7115,Cá hồi sốt cam,mon chien,"Phi lê cá hồi, Măng tây, Cam, Bơ lạt, Tỏi",0,0,0,
q035,món ngon từ gia cầm,single_class,Poultry,,,dish9424,Chocolate bark trái cây,ngay le tet,"Chocola đen, Chocola trắng, Chocola dâu, Cam sấy dẻo, Kiwi sấy dẻo",0,0,0,
q035,món ngon từ gia cầm,single_class,Poultry,,,dish7994,Nộm củ đậu với dừa,mon goi - salad,"Củ sắn, Dừa sợi, Dưa chuột, Cà rốt, Giá đỗ",0,0,0,
q035,món ngon từ gia cầm,single_class,Poultry,,,dish7912,Lẩu gà cốt dừa,mon lau,"Thịt đùi gà, Nước dùng xương, Nước cốt dừa, Cà rốt, Lá chanh",1,1,1,
q035,món ngon từ gia cầm,single_class,Poultry,,,dish8963,Khô bò me,an vat,"Thịt bò, Me chua, Tỏi, Nước cốt chanh, Bột nghệ",0,0,0,
q035,món ngon từ gia cầm,single_class,Poultry,,,dish3869,Gà nướng sầu riêng,mon nuong,"Gà, Thịt sầu riêng, Tỏi, Hành tím, Nước tương",1,1,1,
q035,món ngon từ gia cầm,single_class,Poultry,,,dish6825,Gà rang muối,mon chien,"Đùi gà, Lá chanh, Tỏi, Gừng, Sả",1,1,1,
q008,tổng hợp món ớt,single_class,Spicy,,,dish10017,Sinh tố nha đam,thuc uong,"Nha đam, Sữa đặc, Sữa tươi có đường, Đường, Đá viên",0,0,0,
q008,tổng hợp món ớt,single_class,Spicy,,,dish0436,Canh ngao cải ngọt (công thức được chia sẻ từ người dùng),mon canh,"Rau cải xanh, Ngao, Gừng, Bột canh, Muối",0,0,0,
q008,tổng hợp món ớt,single_class,Spicy,,,dish9286,Kẹo dẻo trái đất,an vat,"Đường, Gelatin, Nước cốt chanh, Siro tinh bột, Màu thực phẩm",0,0,0,
q008,tổng hợp món ớt,single_class,Spicy,,,dish6161,Xá xíu trứng muối,mon kho,"Thịt thăn heo, Trứng muối, Mật ong, Mạch nha, Rượu nấu ăn",1,0,0,
q008,tổng hợp món ớt,single_class,Spicy,,,dish9063,Cơm khô ngào đường mè đen,an vat,"Cơm khô, Đường, Mè đen",0,0,0,
q008,tổng hợp món ớt,single_class,Spicy,,,dish8710,Đậu hũ chiên xù sốt xí muội,mon chay,"Đậu hủ non, Nấm đùi gà, Hành boa rô, Ớt hiểm, Bột chiên xù",1,1,1,
q008,tổng hợp món ớt,single_class,Spicy,,,dish2576,Bánh da lợn gấc cuộn đậu xanh,mon banh,"Thịt gấc đỏ, Đậu xanh, Bột năng, Bột gạo, Nước cốt dừa",0,0,0,
q008,tổng hợp món ớt,single_class,Spicy,,,dish4046,Bún thịt nướng chả giò,mon nuong,"Bún tươi, Bánh tráng, Thịt nạc dăm, Thịt nạc xay, Mỡ lưng",1,0,0,
q008,tổng hợp món ớt,single_class,Spicy,,,dish3907,Gà nướng nguyên con nhồi gạo nếp,mon nuong,"Gà, Gạo nếp, Chanh, Tiêu, Lá kinh giới",1,0,0,
q008,tổng hợp món ớt,single_class,Spicy,,,dish8142,Gỏi dưa leo tôm khô,mon goi - salad,"Dưa leo, Tôm khô, Cà rốt, Củ cải trắng, Ớt sừng",1,1,1,
q049,làm gì từ trái cây,single_class,FreshFruit,,,dish3224,Bún nước lèo bò viên,mon nuoc,"Bò viên, Xương heo, Rau muống bào, Giá, Cải trắng",0,0,1,
q049,làm gì từ trái cây,single_class,FreshFruit,,,dish2345,Bánh táo nhân kem Custard ngàn lớp,mon banh,"Táo, Bột làm bánh, Đường, Bơ, Nước chanh",1,1,1,
q049,làm gì từ trái cây,single_class,FreshFruit,,,dish1753,Bánh phu thê - bánh xu xê lá dứa,mon banh,"Bột năng, Đậu xanh cà vỏ, Lá dứa, Cơm dừa tươi, Mè trắng rang",1,1,1,
q049,làm gì từ trái cây,single_class,FreshFruit,,,dish5444,Mực xào rau củ chua ngọt,mon xao,"Mực, Cà rốt, Hành tây, Ớt chuông, Cần tây",0,0,1,
q049,làm gì từ trái cây,single_class,FreshFruit,,,dish9841,Nước ép dưa lưới,thuc uong,"Dưa lưới, Đường, Đá viên",1,1,1,
q049,làm gì từ trái cây,single_class,FreshFruit,,,dish10450,Pudding cherry vani,mon trang mieng,"Bột mì đa dụng, Bột rau câu giòn, Cherry, Lòng đỏ trứng, Sữa tươi không đường",1,1,0,
q049,làm gì từ trái cây,single_class,FreshFruit,,,dish3028,Bánh Mochi nhân đậu đỏ,mon banh,"Bột nếp làm bánh, Đậu đỏ, Nước lọc, Đường cát trắng, Bột năng",0,1,1,
q049,làm gì từ trái cây,single_class,FreshFruit,,,dish8266,Gỏi bạch tuộc kiểu Thái,mon goi - salad,"Bạch tuộc, Xoài, Tắc, Sả, Tỏi",1,1,1,
q049,làm gì từ trái cây,single_class,FreshFruit,,,dish4559,Nấm mối xào tỏi chay,mon xao,"Nấm mối, Tỏi, Hành lá, Ngò rí, Dầu ăn",0,0,0,
q049,làm gì từ trái cây,single_class,FreshFruit,,,dish7458,Sò lông chiên giòn,mon chien,"Sò lông, Lá chanh băm, Bột chiên xù, Bột mì, Trứng gà",0,0,0,
